,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2015-08-06,492.04,24.054166666666664,27.8,False,497.5829784131053,496.4437395954573,507.5284875081634
2015-08-07,489.663,24.4875,28.3,False,509.86214700290157,501.00298522073604,513.015511133178
2015-08-08,443.86,23.704166666666666,27.2,False,444.9488660074338,470.1875141070678,464.62241065587097
2015-08-09,445.809,23.79583333333333,28.9,False,453.538592589761,468.37538603683964,456.15423365416007
2015-08-10,502.788,24.072222222222223,27.8,False,499.5877891320999,505.23996729369503,510.1982373484858
2015-08-11,509.155,24.01032738095238,26.1,False,497.13797913432313,508.65538341131014,512.2743280216533
2015-08-12,504.308,24.90833333333333,28.3,False,510.8406118207817,506.8190831525029,518.1741050744436
2015-08-13,491.91,24.133333333333336,27.8,False,498.2566566054678,496.6008073162772,508.6493449268296
2015-08-14,505.154,25.20833333333333,30.0,False,512.7663539470979,505.65426089033787,522.715584176872
2015-08-15,505.949,27.45833333333333,32.8,False,533.5862760110871,490.25314976863035,516.1090488235544
2015-08-16,519.749,28.27083333333333,33.3,False,556.1973324704743,487.6433702741839,518.2034879688572
2015-08-17,596.145,29.33333333333333,33.9,False,603.0247421719271,526.9422977087777,582.8717804731455
2015-08-18,596.304,27.12708333333333,32.2,False,567.3692886086645,526.8653121668701,554.2200736427394
2015-08-19,595.99,26.68361111111111,30.0,False,556.0205307866685,513.226295344371,542.8032123681601
2015-08-20,591.069,27.03402777777778,30.0,False,572.6769171109069,506.29082056469747,549.0636109861616
2015-08-21,534.038,25.8625,30.6,False,526.0750541832055,508.10106560617174,531.7989488110065
2015-08-22,460.646,24.554166666666664,28.9,False,467.1865534008228,475.6387777339925,476.1512510668623
2015-08-23,461.049,24.538194444444443,28.3,False,464.5218937989637,468.83352913139043,466.84318716859957
2015-08-24,532.583,25.847222222222225,30.0,False,532.1337118788178,513.116902355754,534.6746974809959
